osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,lat-long-dif,name,wikipedia,wikidata,name_zh
266940107,way,Tourism,Jewish Museum,犹太博物馆,NYC,-73.9571348,40.78539063,0.006297,Jewish Museum,en:Jewish Museum (New York),Q592116,
2555126667,node,Tourism,Landmark Sunshine Cinema,里程碑阳光电影院,NYC,-73.9899884,40.7230573,0.095187,Sunshine Cinema,,,
3698894,relation,Tourism,Metropolitan Museum of Art,大都会艺术博物馆,NYC,-73.96344866,40.7795148,0.082997,The Metropolitan Museum of Art,en:Metropolitan Museum of Art,Q160236,
368045750,node,Tourism,New York City Criminal Court,纽约市刑事法庭,NYC,-74.0008063,40.7159863,0.100886,New York City Criminal Courts Building,,Q7013152,
3606825,relation,Tourism,New York Historical Society,纽约历史协会,NYC,-73.97428846,40.77938594,0.089917,New-York Historical Society,en:New-York Historical Society,Q1059456,
4097207416,node,Tourism,One World Observatory,世贸中心一号楼观景台,NYC,-74.0131205,40.7129924,0.105226,One World Observatory,,Q11245,
388436810,way,Tourism,Rose Center for Earth and Space,罗斯地球环境科学中心,NYC,-73.97431086,40.7811054,0.106923,American Museum of Natural History,en:American Museum of Natural History,Q217717,自然历史博物馆
271825823,way,Tourism,Schomburg Center for Research in Black Culture,尚博格黑人文化研究中心,NYC,-73.94097665,40.81462895,0.066858,Schomburg Center for Research in Black Culture,en:Schomburg Center for Research in Black Culture,Q1060566,
247866615,way,Tourism,Singer Building,胜家大楼,NYC,-73.998617,40.72388604,0.148383,Singer Building,,Q651362,
266941348,way,Tourism,St. Nicholas Russian Orthodox Cathedral,圣尼古拉斯俄罗斯东正教教堂,NYC,-73.9540192,40.78833323,0.109045,Saint Nicholas Russian Orthodox Church,,,
32965412,way,Tourism,Statue of Liberty,自由女神像,NYC,-74.04456797,40.68930518,0.189577,Statue of Liberty,en:Statue of Liberty,Q9202,自由女神像
2708133516,node,Tourism,The Ziegfeld,齐格菲尔德,NYC,-73.9798333,40.7630368,0.138466,Ziegfeld Theatre,en:Ziegfeld Theatre,,
22899302,way,Tourism,Washington Square Park,华盛顿广场公园,NYC,-73.9976012,40.73088693,0.049918,Washington Square Park,en:Washington Square Park,Q909592,
368229019,way,Tourism,Big bang,大阪府立大型儿童馆,Osaka,135.513704,34.49486449,170.008568,大阪府立大型児童館ビッグバン,,,
43979655,way,Tourism,Cosmo Tower,大阪世贸中心大厦,Osaka,135.4147259,34.63788962,0.242003,大阪府咲洲庁舎,,Q1201344,
4029007869,node,Tourism,Dotonbori,道顿堀,Osaka,135.5015715,34.6690306,0.117987,道頓堀,ja:道頓堀,,
54038477,way,Tourism,Ebisu Bridge,戎桥,Osaka,135.5012941,34.6691036,0.00035,戎橋 (Ebisu Bridge),,,
222438727,way,Tourism,Expo70 Park,万博纪念公园,Osaka,135.535687,34.80940203,0.174691,EXPO'70 パビリオン,,,
4325335299,node,Tourism,Floating Garden Observatory,空中庭园展望台,Osaka,135.4899667,34.7053841,0.149738,空中庭園展望台,,Q1151808,
71400321,way,Tourism,Hanshin Koshien Stadium,阪神甲子园球场,Osaka,135.3617042,34.72128698,0.144165,阪神甲子園球場,,Q959811,
1423057296,node,Tourism,Horie,堀江,Osaka,135.309566,34.756716,0.087567,堀江オルゴール博物館,,,
1423006445,node,Tourism,Kokuritsu Kokusai Bijutsukan,国立国际美术馆,Osaka,135.491986,34.691822,0.247314,独立行政法人国立美術館・国立国際美術館,,Q1055037,
1422981417,node,Tourism,Maritime Museum,大阪海事博物馆,Osaka,135.4045195,34.640008,0.139281,なにわの海の時空館,,Q867148,
157838159,way,Tourism,Momofuku Ando Instant Ramen Museum,方便面发明博物馆,Osaka,135.4266349,34.81795483,0.200062,インスタントラーメン発明記念館,,Q899319,
1422989647,node,Tourism,Museum of Oriental Ceramics,大阪市立东洋陶瓷美术馆,Osaka,135.50545,34.693447,0.203323,大阪市立東洋陶磁美術館,,Q11440555,
1422989738,node,Tourism,Nagai Botanical Garden,长居植物园,Osaka,135.520944,34.611098,0.097843,大阪市立長居植物園,,Q6149771,
222438736,way,Tourism,National Museum of Ethnology,大阪国立民族学博物馆,Osaka,135.529861,34.81285978,0.210679,人間文化研究機構・国立民族学博物館,,Q147157,
161762460,way,Tourism,Natural Hot Spring Naniwanoyu,天然温泉浪速之汤,Osaka,135.5136998,34.71497904,0.114042,なにわの湯,,,
1422999883,node,Tourism,Open-Air Museum of Old Japanese Farmhouses,日本民家集落博物馆,Osaka,135.489745,34.778216,0.087192,日本民家集落博物館 (Open-Air Museum Of Old Japanese Farm Houses),ja:日本民家集落博物館,,
4260333992,node,Tourism,Osaka Aquarium,大阪水族馆,Osaka,135.4294713,34.6551989,0.183291,Osaka Aquarium,,Q1191885,
3127015507,node,Tourism,Osaka Castle,天守阁,Osaka,135.5292953,34.6817498,0.126375,城中焼亡埋骨墳,,Q321242,
35457792,way,Tourism,Osaka Castle Park,大阪城公园,Osaka,135.5270686,34.68686385,0.007341,大阪城公園,,Q150118,
178481604,way,Tourism,Osaka Prefectural Gymnasium,大阪府立体育会馆,Osaka,135.4994327,34.66228417,0.052216,府立体育会館,,Q7105594,
127496799,way,Tourism,Osaka Prefectural Sayamaike Museum,狭山池博物馆,Osaka,135.8326046,34.6858939,0.356782,奈良県立美術館 (Nara Prefectural Museum of Art),ja:奈良県立美術館,Q11445231,
1422989701,node,Tourism,Osaka Science Museum,大阪市立科学馆,Osaka,135.491358,34.691309,0.346662,大阪市立科学館,,Q875709,
174740756,way,Tourism,Osaka Shochikuza,大阪松竹座,Osaka,135.5009,34.66846885,0.032382,大阪松竹座,ja:大阪松竹座,,
151816196,way,Tourism,Santa Maria,圣玛利亚号轮船,Osaka,135.428744,34.6551011,0.085524,,,,
424575109,way,Tourism,Sennichimae Doguyasuji Shopping Street,千日前道具屋筋商店街,Osaka,135.5034372,34.66419741,0.08379,千日前道具屋筋商店街 (Sennichimae Doguya-suji Mall),,Q18619703,
534133907,node,Tourism,Shinsaibashi,心斋桥,Osaka,135.5004084,34.6754108,0.014242,心斎橋,ja:心斎橋駅,Q1049109,
4190308689,node,Tourism,Shinsekai,新世界,Osaka,135.5061908,34.6520901,0.029103,Shinsekai,,Q1049117,
3980099245,node,Tourism,Tenma Bridge,天满桥,Osaka,135.5164411,34.6903263,0.048486,天満橋,ja:天満橋駅,,
170693374,way,Tourism,Tennoji Park,天王寺公园,Osaka,135.5108139,34.65084772,0.045106,天王寺公園,ja:天王寺公園,,
1422989286,node,Tourism,Tennoji Zoo,天王寺动物园,Osaka,135.508246,34.650981,0.002701,大阪市天王寺動物園,ja:天王寺動物園,,
1420781094,node,Tourism,The Japan Folk Crafts Museum,大阪日本民艺馆,Osaka,139.679219,35.660849,5.180841,日本民藝館,ja:日本民藝館,,
4419665990,node,Tourism,The Osaka Museum of Housing and Living,大阪生活今昔馆,Osaka,135.5115433,34.7104565,5.118068,,,,
4236890989,node,Tourism,Tsutenkaku,通天阁,Osaka,135.5063084,34.6525189,0.063173,通天閣,,Q1148463,
4363580590,node,Tourism,Umeda Sky Building,梅田蓝天大厦,Osaka,135.4899398,34.70528,0.06913,,,Q1151808,
1191424069,node,Tourism,29 avenue Rapp,奥斯曼大街,Paris,2.300876,48.8591265,147.34291,,,,
226413508,way,Tourism,Arc de Triomphe,圣日耳曼大街,Paris,2.295025777,48.87376323,0.020487,Arc de Triomphe,fr:Arc de triomphe de l'Étoile,Q64436,凯旋门
175448742,way,Tourism,Assemblée Nationale,雷恩路,Paris,2.318237651,48.86145563,0.035519,Assemblée nationale,fr:Assemblée nationale (France),Q740744,
41873007,way,Tourism,Avenue des Champs-élysées,29号哈柏大道,Paris,2.312356717,48.8683319,0.012757,Avenue des Champs-Élysées,,,
23762981,way,Tourism,Basilica of the Sacred Heart,凯旋门,Paris,2.343008487,48.88680287,0.049123,Basilique du Sacré-Cœur,fr:Basilique du Sacré-Cœur de Montmartre,Q28785,
37775876,way,Tourism,Boulevard Haussmann,波旁宫（国民议会）,Paris,2.32019945,48.87466325,0.034949,Boulevard Haussmann,,Q895076,
34677039,way,Tourism,Boulevard Saint - Germain,香榭丽舍大道,Paris,2.32456595,48.85705825,0.021971,Boulevard Saint-Germain,,Q533037,
13859706,way,Tourism,Cimetière du Père Lachaise,圣心教堂,Paris,2.393934767,48.86122982,0.07354,Cimetière du Père-Lachaise,fr:Cimetière du Père-Lachaise,Q311,
205732748,way,Tourism,Disneyland Paris,拉雪兹公墓,Paris,2.781882179,48.87002928,0.396747,Disneyland Paris,fr:Disneyland Paris,Q206521,
106312008,way,Tourism,école Militaire,巴黎迪士尼乐园,Paris,2.303846711,48.85206692,0.495998,École Militaire,,Q273480,
55343672,way,Tourism,église St-étienne du Mont,军事学校,Paris,2.348117826,48.84653666,0.049801,Église Saint-Étienne-du-Mont,fr:Église Saint-Étienne-du-Mont,Q583251,
5013364,way,Tourism,Eiffel Tower,圣伊田居孟教堂,Paris,2.294515909,48.85826822,0.065333,Tour Eiffel,fr:Tour Eiffel,Q243,埃菲尔铁塔
327059384,way,Tourism,Fondation Dubuffet,荣军院,Paris,2.548973698,48.69366894,0.419057,Closerie Falbala,fr:Closerie Falbala,,
690982176,node,Tourism,Grand Théâtre de Rex,杜布菲基金会,Paris,2.3474977,48.8704558,0.378263,Le Grand Rex,fr:Le Grand Rex,Q1809902,
151074455,way,Tourism,House of Culture of Japan to Paris,大雷克斯剧院,Paris,2.2896872,48.8548201,0.073446,Maison de la Culture du Japon,fr:Maison de la culture du Japon à Paris,,
151074455,way,Tourism,Institut du Monde Arabe,日本巴黎文化屋,Paris,2.2896872,48.8548201,0,Maison de la Culture du Japon,fr:Maison de la culture du Japon à Paris,,
93903779,way,Tourism,L'église Saint - Mehta,阿拉伯世界研究院,Paris,2.38881634,48.84487124,0.109078,Jardin de l'Église Saint-Éloi,,,
59848724,way,Tourism,L'Université de route,圣梅达教堂,Paris,2.325632977,48.85854688,0.076859,Rue de l'Université,,Q3451302,
3437272462,node,Tourism,La maison de Mme Arthur,学院路,Paris,2.3395439,48.8825911,0.037955,Madame Arthur,,,
4044428611,node,Tourism,Le Mur des Je t'aime,亚瑟夫人之家,Paris,2.3385309,48.8848406,0.003262,Le mur des je t'aime,,Q19831130,
95475856,way,Tourism,Les caractéristiques faciales de jardin,巴黎爱墙,Paris,2.357164272,48.8431285,0.060345,Les Grandes Serres du Jardin des Plantes,,Q3115174,
124052479,way,Tourism,Mémorial de la Shoah,五官花园,Paris,2.356018967,48.85492227,0.012939,Mémorial de la Shoah,,Q479218,
28904023,way,Tourism,Mémorial des Martyrs de la Déportation,纳粹大屠杀纪念馆,Paris,2.352422117,48.85175735,0.006762,Mémorial des martyrs de la Déportation,fr:Mémorial des Martyrs de la Déportation,Q3333162,
57781649,way,Tourism,Musée Cognacq-Jay,驱逐纪念馆,Paris,2.361734808,48.85809253,0.015648,Musée Cognacq-Jay,fr:Musée Cognacq-Jay,,
247618453,node,Tourism,Musée des Arts et Métiers,杰博物馆,Paris,2.3554138,48.8660977,0.014326,Musée national des Arts et Métiers,fr:Musée des arts et métiers,Q1538826,
3262297,relation,Tourism,Musée du Louvre,工艺品艺术博物馆,Paris,2.336368507,48.86102347,0.02412,Palais du Louvre,Museo del Louvre,Q19675,卢浮宫博物馆
56640163,way,Tourism,Musée national du Moyen ?ge - Thermes et h?tel de Cluny,卢浮宫,Paris,2.343629223,48.85060628,0.017678,Musée National du Moyen Âge,fr:Musée de Cluny,,
201611261,way,Tourism,Notre-Dame de Paris,克鲁尼中古世纪美术馆,Paris,2.349938893,48.85287436,0.008578,Cathédrale Notre-Dame de Paris,fr:Cathédrale Notre-Dame de Paris,Q2981,巴黎聖母院
19434846,way,Tourism,Parc de la Villette,巴黎圣母院,Paris,2.39164713,48.89229825,0.081132,Parc de la Villette,fr:Parc de la Villette,Q246448,
4221369,way,Tourism,Paris Botanical Garden,拉维莱特公园,Paris,2.359661897,48.84374057,0.080543,Jardin des Plantes,,Q730948,
409228408,way,Tourism,Payot,巴黎植物园,Paris,2.319714133,48.8410911,0.042597,Payot,,,
4039351,way,Tourism,Place de la Concorde,柏姿,Paris,2.32023945,48.86423233,0.023667,Place de la Concorde,,,
258205619,way,Tourism,Place Stalingrad,协和广场,Paris,2.369992649,48.88375,0.069271,Place de la Bataille de Stalingrad,,Q2577891,
19727160,way,Tourism,Pont des Arts,斯大林格勒广场,Paris,2.33724425,48.85780815,0.05869,,,,
67509823,way,Tourism,Rennes Road,艺术桥,Paris,2.32837862,48.8485802,0.018094,Rue de Rennes,,Q3451006,
84867920,way,Tourism,Rue St-Dominique,圣多米尼克路,Paris,2.30214655,48.85836632,0.036018,Rue Saint-Dominique,,Q3449863,
1149002,relation,Tourism,Versailles Palace,凡尔赛宫,Paris,2.121257497,48.80446184,0.234794,Château de Versailles,fr:Château de Versailles,Q2946,
2506866194,node,Tourism,Chalong Bay,查侬湾,Phuket,98.3655741,7.8110273,137.237751,Ao Chalong,,Q14210775,
2420388160,node,Tourism,heroines monument,女英雄纪念碑,Phuket,98.3639217,7.9809873,0.171612,อนุสาวรีย์วีรสตรี,,Q4923030,
5805205,relation,Tourism,Hong Island,割喉岛,Phuket,98.67808395,8.07948114,0.412656,Ko Hong,,,
363598989,way,Tourism,Kai nok island,鸡蛋岛,Phuket,98.5110816,7.896994063,0.349489,Koh Khai Nok,,,
134394743,way,Tourism,Karon Beach,卡伦海滩,Phuket,98.29001763,7.857028705,0.261029,Karon Beach,,Q13424404,
4235947,relation,Tourism,Kata Beach,卡塔海滩,Phuket,98.29669185,7.819892492,0.04381,Kata Yai Beach,,,
363598989,way,Tourism,khai nok island,蛋岛,Phuket,98.5110816,7.896994063,0.291491,Koh Khai Nok,,,
265689795,node,Tourism,Laem Phromthep,神仙半岛,Phuket,98.3031167,7.7586817,246.153808,Маяк,,,
2421130506,node,Tourism,Lh Samah Bay,罗萨马湾,Phuket,98.7683073,7.6741528,0.54972,Ao Loh Samah,,,
53166566,way,Tourism,Nai Thon Beach,奈通海滩,Phuket,98.27754753,8.056680772,0.873288,หาดในทอน,,,
135015785,way,Tourism,Paradise Beach,天堂海滩,Phuket,98.26533395,7.89100635,0.177888,Paradise Beach,,,
63047210,way,Tourism,Patong Beach,芭东海滩,Phuket,98.2941087,7.896031764,0.0338,หาดป่าตอง,,Q630024,
321459076,way,Tourism,Phi Phi Island,皮皮岛,Phuket,98.76936194,7.739163889,0.632121,Phi Phi Island Cabana,,Q511957,
321459076,way,Tourism,Phi Phi Island,小皮皮岛,Phuket,98.76936194,7.739163889,0,Phi Phi Island Cabana,,Q511957,
2638386295,node,Tourism,Phuket Seashell Museum,普吉海贝博物馆,Phuket,98.3287185,7.7828922,0.484372,Seashell museum,,,
5660749,relation,Tourism,Racha Island,皇帝岛,Phuket,98.36803163,7.603891908,0.218313,Ko Racha Yai,,,
5653247,relation,Tourism,Rang Yai Island,大朗岛,Phuket,98.44939739,7.955697612,0.433171,Ko Rang Yai,,,
150200806,way,Tourism,Rawai Beach,拉威海滩,Phuket,98.42393942,7.874900464,0.106255,,,,
2674588438,node,Tourism,Sai Kaeo Beach,赛郜海滩,Phuket,99.5937104,11.400612,4.695483,Sai Kaeo Beach Resort,,,
3263607,relation,Tourism,Similan National,斯米兰群岛,Phuket,97.75256664,8.82518475,4.416571,Mu Ko Similan National Marine Park,,Q1371403,
2421004322,node,Tourism,Surin Islands,苏林群岛,Phuket,98.2790818,7.9758217,1.375878,Surin,,,
243010402,way,Tourism,The Khao Phra Thaeo Wildlife Sanctuary,拷帕泰奥野生保育区,Phuket,98.36956251,8.046205241,0.160864,Khao Phra Thaeo National Park,,,
2480245079,node,Tourism,Viking Cave,维京洞穴,Phuket,98.7659825,7.6937791,0.748846,Viking Cave,,,
242673271,way,Tourism,Wat Chalong,庆祖庙,Phuket,98.33671921,7.846831017,0.582315,วัดฉลองหรือวัดไชยธาราราม,,Q461025,
663318915,node,Tourism,Wat Patong,芭东佛寺,Phuket,98.3103835,7.9026947,0.082199,Wat Suwan Khiriwong,,,
23590989,way,Tourism,Arch of Constantine,君士坦丁凯旋门,Rome,12.4906668,41.88976875,119.806791,Arco di Costantino,en:Arch of Constantine,Q5786,君士坦丁凯旋门
27536313,way,Tourism,Auditorium Parco della Musica,罗马音乐厅,Rome,12.47565322,41.92938828,0.054633,Sala Santa Cecilia,it:Auditorium Parco della Musica,,
27591419,way,Tourism,Baths of Caracalla,卡拉卡拉浴场,Rome,12.49226561,41.87896163,0.067039,Terme di Caracalla,,Q502098,
215289671,way,Tourism,Cappella Sistina,西斯廷礼拜堂,Rome,12.45437094,41.90295512,23.69731,Cappella Sistina,en:Sistine Chapel,Q2943,西斯廷礼拜堂
259064789,node,Tourism,Catacombe di Priscilla,普黎史拉墓窟,Rome,12.5087652,41.9297262,0.081165,Catacombe di Priscilla,en:Catacomb of Priscilla,,
25610962,way,Tourism,Chiesa del Gesù,耶稣堂,Rome,12.47970648,41.8958959,0.062889,Chiesa del Gesù,it:Chiesa del Gesù,,
89985362,way,Tourism,Chiesa di Santa Maria della Concezione,康契吉欧尼的圣母教堂,Rome,12.4765332,41.90133476,0.008612,Chiesa di Santa Maria della Concezione in Campo Marzio,it:Chiesa di Santa Maria della Concezione in Campo Marzio,,
1542593183,node,Tourism,Detour Cinema,Detour电影院,Rome,12.4939175,41.8962108,0.022508,Cineclub Detour,,,
1447566607,node,Tourism,Foro romano (Roman Forum),古罗马遗迹,Rome,12.4851755,41.8924515,0.012501,Piazza del Foro,,Q180212,
1754380,relation,Tourism,Foro Traiano,图拉真广场,Rome,12.48558286,41.89540893,0.003365,Foro di Traiano,en:Trajan's Forum,,
1899638,relation,Tourism,Forum of Augustus,奥古斯都论坛,Rome,12.4867315,41.89439061,0.002167,Forum Augustum,en:Forum of Augustus,Q770797,
1860919,relation,Tourism,House of Livia,利维亚居所,Rome,12.48581918,41.88916912,0.006134,Casa di Livia,it:Casa di Livia,Q833875,
1834818,relation,Tourism,Il Colosseo,罗马斗兽场,Rome,12.49230332,41.8902975,0.007613,Colosseo,it:Colosseo,Q10285,
201741868,way,Tourism,Mausoleum of Augustus,奥古斯都陵墓,Rome,12.47642605,41.90601366,0.031593,Mausoleo di Augusto,en:Mausoleum of Augustus,Q770847,
27519297,way,Tourism,Museo delle Mura,城墙博物馆,Rome,12.50152662,41.87346348,0.057651,Porta San Sebastiano,it:Porta San Sebastiano,Q3868150,
656829698,node,Tourism,Museo di Roma,罗马博物馆,Rome,12.4726941,41.8976568,0.053026,Museo di Roma,it:Museo di Roma a palazzo Braschi,Q3868175,罗马博物馆
677476578,node,Tourism,Museo Nazionale Romano,阿特姆彼斯博物馆,Rome,12.4728382,41.9011978,0.003685,Museo Nazionale Romano,it:Museo nazionale romano di palazzo Altemps,,罗马国家博物馆阿尔滕普斯宫
365475871,node,Tourism,Palatine Hill,帕拉蒂尼山,Rome,12.4871093,41.8893064,0.026162,Monte Palatino,it:Palatino,Q200642,帕拉提諾之丘
1892857,relation,Tourism,Palazzo valentini,瓦伦蒂尼宫,Rome,12.48402803,41.89637337,0.010148,Palazzo Valentini,it:Palazzo Valentini,Q751105,
22955551,way,Tourism,Piazza del Popolo,罗马人民广场,Rome,12.4763007,41.91074884,0.022103,Piazza del Popolo,it:Piazza del Popolo (Roma),Q824997,波波罗广场
22960987,way,Tourism,Piazza Farnese,法涅塞市政广场,Rome,12.47123238,41.89505789,0.020759,Piazza Farnese,it:Piazza Farnese (Roma),,
443194158,way,Tourism,Piazza San Pietro,圣彼得广场,Rome,12.68076477,41.80779052,0.2968,,,,
204458359,way,Tourism,Roma Botanic Garden,罗马植物园,Rome,12.4643823,41.89139368,0.299986,Orto Botanico,it:Orto botanico di Roma,,
27519297,way,Tourism,San Sebastiano (church),圣塞巴斯蒂诺(教会),Rome,12.50152662,41.87346348,0.055075,Porta San Sebastiano,it:Porta San Sebastiano,Q3868150,
52430153,way,Tourism,Santa Maria del Popolo,人民圣母教堂,Rome,12.47654424,41.91139504,0.062914,Basilica di Santa Maria del Popolo,it:Basilica di Santa Maria del Popolo,Q869513,
51368975,way,Tourism,Santa Maria in Trastevere,圣母玛利亚广场,Rome,12.46936586,41.88948606,0.029087,Basilica di Santa Maria in Trastevere,it:Basilica di Santa Maria in Trastevere,Q1137391,
114354377,way,Tourism,Ss. Nome di Maria,圣母圣名堂,Rome,12.51141086,41.87113167,0.060399,Chiesa del Santissimo Nome di Maria,it:Chiesa del Santissimo Nome di Maria,,
2754121,relation,Tourism,St. Peter's Basilica,圣彼得大教堂,Rome,12.45380023,41.90214856,0.088628,Basilica Sancti Petri,en:St. Peter's Basilica,Q12512,圣彼得大教堂
251331418,way,Tourism,Temple of Portunus,波图努斯神庙,Rome,12.48089302,41.88931502,0.039926,Tempio di Portuno,it:Tempio di Portuno,Q849241,
248743046,node,Tourism,Terme di Diocleziano,戴克里先浴场,Rome,12.4983081,41.9032992,0.031399,Terme di Diocleziano,,Q836108,
255959482,way,Tourism,Vatican Museums (Musei vaticani),梵蒂冈博物馆,Rome,12.45458596,41.9053352,0.045758,Musei Vaticani,en:Vatican Museums,Q182955,
4949596,way,Tourism,Via della Conciliazione,协和大街,Rome,12.4635631,41.90236585,0.011946,Via della Conciliazione,en:Via della Conciliazione,Q1140395,
86249135,way,Tourism,Villa Farnesina,法内仙纳庄园,Rome,12.46729298,41.89366105,0.012435,Villa Farnesina,it:Villa Farnesina,Q1126723,
4243714890,node,Tourism,Bukchon Culture Center,北村文化中心,Seoul,126.9866777,37.5789868,118.834059,Bukchon Traditional Culture Center,,,
2669684119,node,Tourism,Bukchon Hanok Village,北村韩屋村,Seoul,126.9851866,37.5813749,0.003879,북촌한옥마을,,Q490981,北村韩屋村
75958524,way,Tourism,Changdeokgung,昌德宫,Seoul,126.9909027,37.58334505,0.007686,창덕궁,en:Changdeokgung,Q477157,昌德宮
368276771,way,Tourism,Cheonggyecheon,清溪川广场,Seoul,127.0466707,37.56561947,0.073494,청계천 (Cheonggyecheon),,Q495437,
301279809,way,Tourism,Cheongwadae,青瓦台,Seoul,126.9747629,37.58573404,0.092022,청와대 (Blue House),ko:청와대,,
26259470,way,Tourism,Dongdaemun Design Plaza,东大门设计广场,Seoul,127.0102378,37.56688914,0.05432,동대문 디자인 플라자(Dongdaemun Design Plaza),,Q5295847,
6384813,relation,Tourism,Ewha Womans University,梨花女子大学,Seoul,126.9477018,37.56317414,0.066251,이화여자대학교,en:Ewha Womans University,Q41114,
31286807,way,Tourism,FreedomBridge,自由之桥,Seoul,126.7340639,37.8905707,0.541034,Freedom Bridge,,Q489493,
5501517,relation,Tourism,Gyeongbok Gung,景福宫,Seoul,126.9771389,37.57918317,0.554463,경복궁,en:Gyeongbokgung,,景福宮 (韓國)
216908773,way,Tourism,Hongik University,弘益大学,Seoul,126.9258263,37.55074139,0.079754,홍익대학교 서울캠퍼스,,Q491511,
300165909,way,Tourism,Itaewon Land,梨泰院乐园,Seoul,126.9973599,37.53417089,0.088104,이태원랜드(itaewon spa),,,
357018932,way,Tourism,Korea House,韩国之家,Seoul,127.0520273,37.52536918,0.063469,Korea House,,,
350284406,way,Tourism,Leeum Samsung Museum of Art,Leeum三星美术馆,Seoul,126.9991124,37.53821776,0.065763,Leeum,,Q487498,
26281660,way,Tourism,Lotte World,乐天世界,Seoul,127.0986249,37.51114634,0.126584,롯데월드 (LOTTE WORLD),,Q494668,
4384883589,node,Tourism,love museum,性爱美术馆,Seoul,126.921859,37.5536768,0.219296,Love Museum,,,
355592113,way,Tourism,Myeongdong NANTA Theatre,乱打秀(明洞专用剧场),Seoul,126.9837714,37.5634575,0.071693,명동난타극장,,,
370286012,way,Tourism,N Seoul Tower,N首尔塔,Seoul,126.9883006,37.5512928,0.016694,N서울타워 (N Seoul Tower),N Seoul Tower,Q69134,
78628769,way,Tourism,Namsan Samsoon Stairs,三顺阶梯,Seoul,126.9852989,37.55345986,0.005169,,,,
1808686403,node,Tourism,National Theater of Korea,首尔国立剧场,Seoul,126.9775345,37.5216814,0.039543,National Museum of Korea,,,
415153985,node,Tourism,Pear Mural Village,梨花壁画村,Seoul,127.00515,37.57663,0.082564,이화동 (Ihwa-dong),,,梨花洞
4292804895,node,Tourism,Petite France,小法兰西,Seoul,127.4910364,37.7151887,0.624445,小法國村 (petite france),,Q12599575,
356474591,way,Tourism,S.M.Entertainment,韩国SM娱乐有限公司,Seoul,127.050778,37.5278619,0.627585,SM Entertainment,,Q483938,
3817579665,node,Tourism,Samsung Dlight,三星电子宣传馆,Seoul,127.0267362,37.4970357,0.054868,Samsung,,,
223158436,way,Tourism,Sejong Center,世宗文化会馆,Seoul,126.9756952,37.57247672,0.126482,세종문화회관 대극장,,Q496974,
173556800,way,Tourism,Seoul National University,首尔大学,Seoul,126.9533835,37.45902245,0.135766,서울대학교,,Q39913,
368725409,node,Tourism,Seoul Olympic Museum,首尔奥林匹克纪念馆,Seoul,127.116506,37.522531,0.226631,서울올림픽미술관 (Seoul Olympic Art Museum),,Q624285,
273026348,way,Tourism,Sky Park,天空公园,Seoul,126.9840223,37.56118953,0.171142,스카이파크호텔 (Hotel Sky Park),,,
75546222,way,Tourism,Sungkyunkwan University,成均馆大学,Seoul,126.9935773,37.58731107,0.035677,성균관대학교,,Q41085,
37928409,way,Tourism,The Han River Grand Bridge,汉江大桥,Seoul,126.9964304,37.51489394,0.07527,반포대교 (Banpodaegyo),,Q255506,
368735822,node,Tourism,Tteok Museum,年糕博物馆,Seoul,126.990576,37.574915,0.065875,떡 박물관 (Ddeok Museum),,,
2676440132,node,Tourism,World Cup Park,世界杯公园,Seoul,126.8793434,37.5719314,0.114216,월드컵공원 (World Cup Park),,Q11263863,
256633163,way,Tourism,African - American history and culture in San Francisco,旧金山美籍非洲裔历史及文化会,SF,-122.4316921,37.7755302,249.514634,Center For African And American Art and Culture,,,
295140461,way,Tourism,Alcatraz Island,恶魔岛,SF,-122.4233339,37.82692187,0.05975,Alcatraz Island (GGNRA),,Q131354,
8920344,way,Tourism,Balmy Alley,温暖巷,SF,-122.4124087,37.7518057,0.086041,Balmy Alley,,Q4852412,
417235672,node,Tourism,Beach Chalet & Park Chalet,海滩和公园小屋,SF,-122.5102178,37.7694735,0.115477,Beach Chalet,,,
30029681,way,Tourism,Cable Car Museum,缆车博物馆,SF,-122.4120497,37.79497978,0.123674,Cable Car Barn and Museum,,Q5496957,
261139523,way,Tourism,Cable Cars,老式缆车,SF,-122.4187708,37.7906316,0.011069,,,,
28695389,way,Tourism,California Academy of Sciences,自然科学馆,SF,-122.4660867,37.76982475,0.068123,California Academy of Sciences,,Q965731,
368173967,node,Tourism,Cartoon Art Museum,卡通艺术博物馆,SF,-122.401441,37.7866597,0.081481,Cartoon Art Museum,,Q1045990,
24539226,way,Tourism,Cow Palace,牛宫,SF,-122.4216958,37.70647933,0.100435,Cow Palace,,Q604015,
1652482,relation,Tourism,De Young Museum,笛洋美术馆,SF,-122.4686197,37.77152828,0.111973,De Young Museum,en:De Young (museum),Q1470276,
8919110,way,Tourism,Fisherman's Wharf,渔人码头,SF,-122.4161666,37.80910777,0.090033,Fishermans Wharf,,,
404851503,way,Tourism,Fort Funston,方斯顿堡垒,SF,-122.5025516,37.72107531,0.174417,Fort Funston (GGNRA),,Q3077870,
32946942,way,Tourism,Grace Cathedral,恩典座堂,SF,-122.4137597,37.7918117,0.159528,Grace Cathedral,,Q3082361,
256993595,way,Tourism,Haas-Lilienthal House,哈斯-丽莲梭住宅,SF,-122.4249434,37.79329339,0.012665,Haas-Lilienthal House,en:Haas-Lilienthal House,Q5636548,
114151121,way,Tourism,Ina Coolbrith Park,Ina Coolbrith公园,SF,-122.4132204,37.79823079,0.01666,Ina Coolbrith Park,,,
